,대상자번호,업종코드1,대상자명,대상자코드
2163617,6000316705,,DMA COMERCIO DE TECIDOS LTDA ME,511
2163627,3100116644,D361,주식회사 이노퍼니,100
2163646,6000252569,G519,(주)모아스틸,100
2163652,6000145562,D2811,(주)엘지하우시스,100
2163659,2240100234,D319,SAKRE POWER SYSTEMS SAL (SPS),240
2163750,6000326411,,"MERKADIA ELECTRODOMESTICOS, S.L.",355
2163856,2550101116,G5020,IMPORTADORA URANGA S A DE C V,550
2163857,6000264827,F4612,IESA PROJETOS EQUIPAMENTOS E MONTAGENS S A,511
2163886,2280101431,G5133,SPRING STAR FOODSTUFF L L C (SPRING STAR LLC / SPRING STAR CO),280
2163904,6000267692,D29,(주)브이티엔,100
2163909,2255101101,G5151,SAMI ROCKS CO LTD (SHARIKAT SAMI LIL SOKOOR AL MAHDOODAH /SAMI ROCK),255
2163924,6000308451,D2412,AMINO QUIMICA LTDA (AMINO QUIMICA),511
2164190,6000278683,G5141,ST LAND USA INC,450
2164202,2130106018,G5141,TWEEN BRANDS SOURCING HONG KONG LIMITED,130
2164208,2316100077,G5181,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU STROITELNAYA TEHNIKA (LIMITED LIABILITY COMPANY BUILDING TECHNICS),316
2164226,6000360985,G5141,BEEWULFF GMBH,325
2164612,2450109315,46510,KALTEC ELECTRONICS(DIGITAL WATCHDOG),450
2164705,6000326237,M7231,SMART CONNECT MAROC SARLAU (SCM INFO),645
2164863,2275101518,G5189,KONT BILISIM TEKNOLOJILERI VE DIS TICARET A S,275
2164869,6000323401,,"ESTRATEGIAS PARA LA GASIFICACION, S.L.",355
2164871,6000322047,G5160,MIRACERO  S A DE C V,550
2165002,6000098690,D293,ISTAR SOLAR SRL,332
2165125,6000155500,D172,ALOK INDUSTRIES LIMITED,135
2165227,6000312734,F4522,SUN ECONOMY CONSTRCUTION INC,450
2165235,6000315625,,EKSAN KAUCUK SAN. VE TIC. LTD STI.,275
2165245,6000311788,G5020,COMERCIOS VARIOS VANCOVER S A,525
2165261,6000315278,R939,PIRAMID FRIO SL,355
2165263,6000316175,G,(주)기운에프티,100
2165276,6000069141,G5020,KALE OTOMOTIV SANAYI DIS TICARET LTD STI,275
2165293,6000316175,G5199,(주)기운에프티,100
2165298,6000314793,G5141,SHANGHAI JIAXIN INTERNATIONAL TRADING CO LTD,121
2165327,6000268206,D252,HUIZHOU JUNGHWA PRECISION INJECTION FACTORY,121
2165340,6000187242,G5151,EMID LLC(EMID ELECTRICAL MATERIAL),450
2165445,6000326470,,REIFEN KRIEG GMBH,325
2165461,3100001609,D2415,(주)경인양행,100
2165471,3100110276,D179,(주)엠에스미성,100
2165472,3100111597,G517,씨앤케이프로팩(주),100
2165476,3100104674,D17,태성페브릭스(주),100
2165522,6000327608,,RONALD LEONARDO LEY VALERO,525
2165572,3100020568,D3219,(주)카모스,100
2165576,3100107596,D32,보은전자방송통신(주),100
2165577,3100107096,D32,(주) 큐텀,100
2165578,3100108075,D179,명신섬유공업(주),100
2165591,6000281808,D1811,JUDY S GROUP INC,450
2165593,6000280586,D2939,(주)에스케이지플라스텍,100
2165628,6000327092,D2022,(주)인덱스코리아,100
2165639,6000327070,D252,POLYPIPES LIMITED  ,630
2165813,2275101563,G511,MIKAN TEKNIK TEKSTIL SANAYI VE DIS TICARET LTD STI,275
2165827,2360103035,G5189,ENCORE DIAMOND UK LTD,360
2165830,2627100147,G502,FATHER SONS AUTO PARTSLTD (FATHER AND SONS),627
2165848,6000359368,,"M.K.TEXTILE,INC",450
2165862,2180101824,G5251,SAWASDEE HI TECH LIMITED PARTNERSHIP,180
2165894,2151101488,G519,CONSOBIZ VENTURES SDN BHD,151
2166262,6000274666,G5141,M. D무역,100
2166553,6000320524,G519,JETION SOLAR CHINA LIMITED,121
2166555,6000298793,G513,(주)명우종합상사,100
2166576,6000308451,D2412,AMINO QUIMICA LTDA (AMINO QUIMICA),511
2166577,6000334309,G5160,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU TORGOVIY DOM MERKURIY METALL GRUPP(LIMITED LIABILITY COMPANY TRADE HOUSE MERCURY METALL GROUP),361
2166789,6000315547,,MICRO DISTRIBUTION,645
2166832,2135101033,D2712,BHUSHAN STEEL LIMITED,135
2166874,6000328234,,HAMID MOHAMMED SAEED AL-QARY QRY TRADING EST,255
2166876,6000328240,D,(주)화신,100
2166898,6000233249,G5131,KO CHI IMPORTS CORP,450
2166936,2317100491,G518,KOLDING ILT OG GAS A S,317
2167030,6000180442,G5191,AUTO FIRM INTERNATIONAL LIMITED,130
2167113,6000323584,G5253,VALOTECH 280 CC (INSUMBI TECHNICAL BUSINESS CC),657
2167125,6000326480,D2711,(주) 에프에스엠,100
2167156,6000326647,,K.O.A. SHIPPING S.A.,557
2167184,2550101024,D1710,TORCIDOS INDUSTRIALES S A DE C V,550
2167195,6000327555,D3699,(주)한올글로텍,100
2167201,6000286585,M7422,NEWMARKET ENTERPRISES LTD ,450
2167237,3100113813,D17,(주)에펠산업,100
2167239,3100112873,D300,(주)엠쓰리모바일,100
2167240,3100108984,G5020,주식회사 대청카모터스,100
2167290,6000327780,D2916,혁성기공,100
2167379,6000327095,,TAHARI ZOUBIR,602
2167455,6000327919,G525,LAMRANI MOHAMED,645
2167475,3100006452,G51,(주)형제인터내셔널,100
2167477,3100020938,D18,(주)리젼,100
2167482,3100026822,D191,(주)하나,100
2167485,3100107602,G519,(주)하나메탈,100
2167486,3100105627,D2811,강진특수강,100
2167490,3100110423,D1814,(주)제이에스케이인터내셔날,100
2167496,2701102409,G5132,K S NSW PTY LIMITED (T AS KS GLOBAL TRADING),701
2167506,2325103102,G5141,HEIN GERICKE DEUTSCHLAND GMBH,325
2167526,6000359348,D322,신광정보통신(주),100
2167539,6000327382,D3219,(주)그렌텍,100
2167561,2525100287,G5020,CAR SHOPPING S A ,525
2167597,6000360289,,SARL DZ TECHNOLOGIE,602
2168245,6000323381,D252,비씨시스템,100
2168266,6000283277,D32,(주)사운드웨이브,100
2168378,6000301450,D20,대성목재,100
2168648,2511104719,D2529,BRASTUBO INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS E SIDERURGICOS S A,511
2168745,2450122299,G5189,SENECA TRADING LLC ,450
2168747,2366100098,D29,TOV NAUKOVO VYROBNYCHA FIRMA ELNA,366
2168763,3100024735,D1545,매일식품(주),100
2168765,3100008110,G51,(주)아린,100
2168768,3100113053,D1921,(주)팩크래프트,100
2168771,3100111654,D3219,(주)씨아이제이,100
2168798,6000304658,G5181,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU SPETSSTROYTEH,361
2168834,6000182333,G5143,HIKMAT YASSIN SONS CO (YASSIN ELECTRONICS),230
2168846,2552100016,G5219,ALMACENES COMERCIALES COSMO S A (COSMO S A),552
2168906,6000327780,D,혁성기공,100
2168915,6000155951,G5189,ERMA RTMO S P A,332
2169085,6000328823,D2936,리드텍(주),100
2169117,6000327944,F4620,DINAMO GROUP SARL ,645
2169155,6000149968,D3699,PROFILSAN MOBILYA PROFIL KAPLAMA SANAYI VE TICARET LTD STI,275
2169170,2616100065,G5020,CAMAX SARL,616
2169189,6000359338,,P.E. SUNELECTRA LTD,223
2169208,6000284657,G519,AGENCE DE PAPIERS DE PRESSE(APP),321
2169243,3100000404,G51,코오롱글로벌(주) 상사부문,100
2169244,3100004336,G5189,(주)제다,100
2169730,6000358058,G5146,ADISCART SRL ,332
2169889,6000322100,G5189,AL MAYAMEEN FOR INVESTMNET CO LTD (MBD),230
2170139,6000313241,D3511,ECOVIX ENGEVIX CONSTRUCOES OCEANICAS S A,511
2170244,6000138268,G5172,(주)휴켐무역,100
2170247,6000259564,G513,희망무역,100
2170253,6000272614,G5172,FERTILIZANTES DEL SUR S A C(FERTISUR),560
2170254,3100106766,D3699,(주)자오,100
2170300,3100100413,D17,주식회사영현무역,100
2170301,3100106917,D322,삼신이노텍(주),100
2170306,3100109803,D343,신한국기업,100
2170312,6000064159,D2129,TOKAN KOGYO CO LTD (TOKAN KOGYO KABUSHIKI KAISHA),140
2170322,6000316739,G514,엔젤인터내셔날,100
2170363,6000323009,,BIRDIE S.R.L.,332
2170379,6000268206,D252,HUIZHOU JUNGHWA PRECISION INJECTION FACTORY,121
2170386,6000274898,G5143,주식회사 지앤에스디지탈,100
2170401,2136102797,D2712,BINA NIAGA MULTIUSAHA PT,136
2170424,6000089677,G525,DOMO RETAIL SA,353
2170431,6000146679,G5011,HIJOS DE RAMON PUCHE SL,355
2170480,6000182280,G5141,IPEKSAN MENSUCAT SANAYI VE TICARET A S,275
2170576,6000188850,D3001,(주)옵티스,100
2170585,6000254578,D2529,TIANJIN DAE WON PRECISION MOLDING CO LTD,121
2170622,6000320312,G519,BELLA INTERNATIONAL TEXTILE ,450
2170826,6000179764,D2712,MESSAFER INDUSTRIA E COMERCIO LTDA,511
2170827,6000196698,G514,AROUBAT ALSHARQ TRADING EST (OROBA EST / OROBA TRAD EST / OROBA TRADING EST / MOASSAT OROBA AL SHARAQ LIL TIJARA),255
2170837,3100021853,G5189,세기씨엔에프,100
2170840,3100101189,D241,(주)실크로드시앤티,100
2170842,3100105311,D179,스카이씨에이치오(주),100
2170843,3100114003,D1799,대한무역,100
2170849,3100111074,D1791,지에스엠트레이딩,100
2170852,6000101196,G5189,ERREDUE INTERNATIONAL SRL,332
2170855,6000150669,G5151,ZUBAYEN TRADING AND INDUSTRY COMPANY (ZTCO),285
2170902,6000358871,F46,MASO CONSTRUCTION LTD (MASO),627
2170931,2511104513,G5251,ATACADAO DOS ELETRODOMESTICOS DO NORDESTE LTDA,511
2170932,2140102145,G5132,KANKOKU BUSSAN BOEKI CO LTD,140
2170941,2136102797,D2712,BINA NIAGA MULTIUSAHA PT,136
2170944,2325101675,G513,HANYANG YUTONG INH MIN HO SONG,325
2171165,6000326032,M7499,PORTES IMPORTACAO E EXPORTACAO LTDA,511
2171213,6000327608,G502,LEY VALERO RONALD LEONARDO(AUTO PARTES KOREA),525
2171539,2176101102,D3511,SAIGON SHIPYARD LIMITED (CONG TY TNHH NHA MAY SUA CHUA VA DONG TAU SAI GON / SAIGON SHIPYARD LTD / SSY),176
2171594,6000254050,D25,(주)동광엔지니어링,100
2171962,2701101445,D2211,WORSTHORNE PEDERSEN PUBLISHING PTY LTD,701
2171968,2140102231,G5219,KOHNAN SHOJI CO LTD,140
2171984,6000317305,G5020,CNP REPUESTOS SAS,517
2172012,2180102597,D2529,SUNG MIN TECH THAILAND COMPANY LIMITED,180
2172053,6000283844,D2899,SEYON TIANJIN MACHINE AND ELECTRONIC PRODUCT CO LTD,121
2172056,2176101102,D3511,SAIGON SHIPYARD LIMITED (CONG TY TNHH NHA MAY SUA CHUA VA DONG TAU SAI GON / SAIGON SHIPYARD LTD / SSY),176
2172108,6000260246,D33,(주)코렌,100
2172113,6000261406,G5131,SUNTRUST CO,140
2172128,6000171063,G5160,TOVARYSTVO Z OBMEZHENOYU VIDPOVIDALNISTYU UKRNIHROM(UKRNICHROM),366
2172274,6000317876,D2933,하이드로칸(주),100
2172278,6000316777,D2522,HW PIETRZAK HOLDING SPOLKA Z O O,351
2172317,6000181257,G5143,오아이씨코리아,100
2172341,6000010162,D3430,AETHRA SISTEMAS AUTOMOTIVOS S A (AETHRA),511
2172343,6000152479,D252,FUJIAN HUAYUAN FIBER CO LTD,121
2172371,2151101581,D29,YH PRECISION M SDN BHD,151
2172380,2275101518,G5189,SUNSET TEKSTIL SAN TUR VE DIS TIC LTD STI,275
2172403,3100001665,D3002,(주)지엠피,100
2172406,3100026152,D1740,신일산업(주),100
2172408,3100107439,D179,실크텍스,100
2172409,3100113407,D2440,성림 Textile,100
2172410,3100114089,G519,주성폴리머(주),100
2172419,2130104943,G516,CHINA UNION INTERNATIONAL TRADING LIMITED,130
2172465,2450120889,D2519,QRP INC(QRP GLOVES),450
2172472,6000060129,D2913,대흥공업,100
2172518,3100020186,D369,(주)티씨티,100
2172524,3100101026,G5141,(주)디와이코퍼레이션,100
2172525,3100102099,D1791,(주)배명상사,100
2172526,3100101783,G513,젤존푸드주식회사,100
2172528,3100023979,G5241,(주)중원텍스콘,100
2172575,2332102121,G516,NORD EST METALLI SRL,332
2172604,6000323271,D3152,PUREST BLISS INC(IOS LIGHT),450
2172605,3100104694,D1799,(주)이레쇼셰뜨,100
2172617,3100116480,D2929,(주)대양엔지니어링,100
2172618,3100117142,G51,(주) 피피앤와이인터내셔날,100
2172639,6000324889,D,동평산업 ,100
2172647,6000323974,M,ANGLO EASTERN SHIPMANAGEMENT SINGAPORE PTE LTD,171
2172680,6000324287,G518,TAINCO SOCIEDAD ANONIMA,355
2172694,6000323802,R9211,MONEXEC INVESTMENTS TWO CC (AIRTECH SERVICES),657
2172817,6000327070,,POLYPIPES LTD,630
2172823,6000177589,G525,ELECTRONIKI ATHINON S A,327
2172835,6000225611,G519,덕스스틸상사,100
2173400,6000308125,G51,투성교역,100
2173433,6000264272,G5020,BEEP BEEP TYRES  BATTERIES AND LUBES LIMITED  ,544
2173748,6000243124,D3319,주)나눔테크,100
2173794,2360103920,G5251,ONEI SOLUTIONS LIMITED,360
2173826,2511103339,G525,Y YAMADA S A COMERCIO E INDUSTRIA(LOJAS YAMADA),511
2173902,6000315547,G5189,MICRO DISTRIBUTION SARL ,645
2174004,6000316777,D2522,HW PIETRZAK HOLDING SPOLKA Z O O,351
2174007,6000318803,D3220,(주)주니코리아,100
2174074,2135103024,D2423,ARCH PHARMALABS LIMITED ,135
2174092,6000314486,G513,COSTCO WHOLESALE AUSTRALIA PTY LTD,701
2174103,6000277756,D2719,SOCIEDAD ROCK DRILL LTDA  (ROCK DRILL LTDA),516
2174127,6000319492,I6391,MONTE CARLO LOGISTICA LTDA,511
2174148,6000264749,D1799,(주)세찬타래,100
2174160,6000234725,G524,TJX UK ,360
2174164,2361101416,G502,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU TD VIRBAK,361
2174212,2314100170,G511,K END K ELEKTRONIKS EAD(K AND K ELECTRONICS EAD),314
2174245,6000045622,D17,TEJIDOS PINTEX SA,525
2174262,2135103024,D2423,ARCH PHARMALABS LIMITED,135
2174313,2332100541,G5189,RITAR SPA (RITAR ELETTRONICA),332
2174314,6000322993,G5143,IRAMA INDAH BAHAGIA CV,136
2174346,3100112248,G5172,소연산업 주식회사,100
2174348,3100113596,D2713,서훈산업유한회사,100
2174351,3100111649,D2711,이케이(주),100
2174393,2450117659,G5189,STAR COMPUTER GROUP INC,450
2174415,6000324686,,LAXMI TRADERS,135
2174438,6000148714,D2891,BRAVO INTERNATIONAL S R L,353
2174451,6000148776,D2939,(주)석원,100
2174468,6000324196,D32,ZHEJIANG PUSEN COMMUNICATION TECHNOLOGY CO LTD,121
2174542,2361102522,G5143,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU ROSBITTEHNIKA(LIMITED LIABILITY COMPANY ROSBITTEHNIKA),361
2174548,2450115000,G5020,AUTO 7 INC,450
2174549,2361102124,G5143,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU ELKOM TEHNIK(LIMITED LIABILITY COMPANY ELKOM TECHNIC/OOO ELKOM TEHNIK/ELKOM),361
2174594,6000326032,,PORTES IMPORTACAO E EXPORTACAO LTDA,511
2174619,2255101556,G518,BDL TRADING COMPANY (BADAL LELTEJARA / BDL COMPUTER / BDL TRADING CO /BDL CO),255
2174620,2525100599,D2529,AGRICOLA COMERCIAL INDUSTRIAL S A (AGRICOMINSA),525
2174632,6000327114,F,"SAUDI STX CONSTRUCTION CO., LTD.",255
2174673,6000169741,D3001,QBEX ELECTRONICS CORPORATION INC(AERO COMPONANTS),450
2174685,6000325109,G5189,MAYER ELECTRIC SUPPLY COMPANY INC,450
2175253,6000305802,D1549,PARK JONG TAK (VENTURE FOOD),570
2175263,6000319160,D29,ELIFRANCE,321
2175524,2140103758,G5131,MINAMIKYUSHU SHIZAI CO LTD,140
2175569,2450116567,G5141,J C PENNEY PURCHASING CORPORATION(JC PENNEY/ J C PENNEY/ INTERNATIONAL SOURCING),450
2175585,2525100330,G5020,MARTINEZ LOZANO BLANCA LADY(MARLO),525
2175606,2130106253,G519,TOPWELL INTERNATIONAL TRADING LIMITED,130
2175637,3100022153,D3699,(주)대기상사,100
2175638,3100009822,D3002,(주)백산오피씨,100
2175642,3100025632,G5241,웰마크(주),100
2175648,3100114233,G5199,(주) 세정인터내셔날,100
2175650,3100108880,D2524,(주)미래코,100
2175651,3100104183,D2931,동양기계,100
2175658,6000320402,G5189,SHANGHAI ENLON ELECTRONICS CO LTD,121
2175693,2618101024,D252,ENGINEERING FOR TRADING AND INDUSTRIALIZATION CO (ETICO),618
2175748,6000312609,G5152,ASTER SRL,332
2175791,2560100803,G501,COMPANIA WITHMORY S R L  ,560
2175803,2618100687,G502,EL ESRAA FOR IMPORT,618
2175830,6000317633,D155,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU FIRMA MERKURIY(LIMITED LIABILITY COMPANY MERCURY/PILIGRIM/MERKURIY/BIBA/SPARK/KUBAY),361
2175832,6000319119,D191,(주)폴앤와이,100
2175864,6000319385,D2221,KYORITSU PRINTING CO LTD,140
2175899,2450121145,F4612,STONEHENGE ROOFING PRODUCTS LLC ,450
2175932,6000182366,D17,(주)지성무역,100
2175933,6000192212,G5145,KOREA TRADING DEVELOPMENT CO LTD,120
2175969,6000268206,D252,HUIZHOU JUNGHWA PRECISION INJECTION FACTORY,121
2176040,3100111901,G5172,(주)대광화학,100
2176041,3100112524,D32,mtm max,100
2176043,3100110469,F462,(주)유림이엔씨,100
2176052,6000107318,D2711,P T WIJAYA PRIMA BAJA INDONESIA,136
2176063,6000173726,G5143,HI TECHNOLOGY ,618
2176065,2121100398,G51,CHINA NATIONAL BUILDING MATERIALS AND EQUIPMENT IMPORT AND EXPORT CORP,121
2176068,2361101767,G5172,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU KOREYA PETROKEMIKAL KONSALTING(LIMITED LIABILITY COMPANY KOREA PETROCHEMICAL CONSULTING/OOO KPK),361
2176082,2450121145,F4612,STONEHENGE ROOFING PRODUCTS LLC ,450
2176083,2351100440,F462,ULRICH SPOLKA Z O O,351
2176153,6000323271,D3152,PUREST BLISS INC(IOS LIGHT),450
2176171,3100117131,D1791,주식회사 준텍스,100
2176174,6000137798,G519,OVERSEAS HONEST LIMITED,130
2176177,6000135493,,FAOUZI EQUIPEMENTS SARL ,645
2176182,6000141242,D2439,(주)휘우아이앤씨,100
2176225,3100010136,D2912,아륭기공(주),100
2176226,3100006302,G511,(주)아이토픽 광학,100
2176265,6000156461,D3430,AIRTEX PRODUCTS SA,355
2176276,6000179099,G5151,NATIONAL SHELTER PRODUCTS INC,450
2176348,6000324219,G5172,PLASTCHEM SUARL  ,681
2176352,6000324319,F45,ARCON CONSTRUCTIONS S A,327
2176420,6000324319,F45,ARCON CONSTRUCTIONS S A,327
2176433,6000326142,,GLINAR LTD,339
2176445,3100002610,D3699,동아교재(주),100
2176446,3100100983,D2433,(주) 코바스,100
2176457,3100110001,G518,(주)포큐텍,100
2176469,6000279224,D3611,JEDDAH FOAM LAMINATES FACTORY (MASNAA JEDDAH LIL RAQAIEQ AL RAGHAWIYAH WAL ESFANJ / JEDDAH FOAM LAMINATION FACTORY /JEDDAH PLY FOAM FACTORY) ,255
2176476,6000325109,G5189,MAYER ELECTRIC SUPPLY COMPANY INC,450
2176587,6000327604,D2933,(주)지원중공업,100
2177037,2361101962,G5020,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU RO NEKS(LIMITED LIABILITY COMPANY RO NEX/NEXEN/COOPER),361
2177357,6000224372,D2413,CROMEX S A(CROMEX),511
2177366,6000270247,F4631,IT SOLUTIONS LLC(IT SOLUTIONS MMC),307
2177377,6000277709,G5189,SOCIETE D EQUIPEMENT ET DE GESTION HOTELIERE (SEGH SARL),645
2177389,2650100011,C,SOCIETE DES MINES DU LIPTAKO SML S A (SML/ SEMAFO NIGER S A ),650
2177443,6000140761,G5181,SG ENTERPRISES AND EQUIPMENTS PRIVATE LIMITED ,135
2177482,2255101610,F4522,AL HARBI TRADING AND CONTRACTING COMPANY LIMITED (AL HARBI COMPANY),255
2177484,2450113680,G5189,ASI COMPUTER TECHNOLOGIES INC(A S I),450
2177517,6000317285,G,선무역,100
2177534,6000316688,G511,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU UNITED INDUSTRIAL EQUIPMENT(UNITED INDUSTRIAL EQUIPMENT LIMITED LIABILITY COMPANY),367
2177536,6000316705,G,D M A COMERCIO DE TECIDOS LTDA ME,511
2177541,6000318497,,BOSAL-ZAZ LIMITED LIABILITY COMPANY,366
2177619,6000318456,G51,(주)피오에스코퍼레이션,100
2177638,6000317762,M7591,ARIETHAN INTERNATIONAL INC,450
2177793,6000321925,G5189,AREEJ MIDDLE EAST TRADING L L C,280
2177819,6000112213,D1799,(주)비엠에스무역,100
2177837,6000176928,G5151,(주)알하임,100
2177852,6000190787,M7220,(주)니트로젠,100
2177869,2530100355,G5152,IMPORTADORA CENTROAMERICANA CEFESA S A (CEFESA),530
2177909,2450114551,M,LAWSON INDUSTRIES INC,450
2177917,2511103351,G5251,COMERCIAL SUPERAUDIO LTDA (ELETROCITY),511
2177938,6000317497,D3230,(주)아이디스,100
2177956,6000135481,G5189,L EXPERT ELECTROMENAGER SARLAU ,645
2177962,6000189938,G519,에이치케이인터내셔날(H.K. international),100
2177976,6000323202,D2712,SAMCHAI STEEL INDUSTRIES PUBLIC COMPANY LIMITED(SAM),180
2177994,6000323144,D3699,FOUNTOULAKI E AND CO O E FOUN CLIMA,327
2178000,3100106913,G5199,미래글로발리미티드(주),100
2178006,3100111723,D3699,(주)세아텍스타일,100
2178009,3100103941,D179,(주)세지물산,100
2178034,6000323547,G5143,PINK STAR SARL,645
2178053,6000193473,D1531,푸른솔식품주식회사,100
2178055,6000177589,G525,ELECTRONIKI ATHINON S A,327
2178056,6000053130,G5145,HUMAN AND HEALTH CO LTD,154
2178081,6000323498,D2719,(주)늘벗산업,100
2178233,6000089677,G525,DOMO RETAIL SA,353
2178234,3100115434,D3219,이노,100
2178289,6000254578,D2529,TIANJIN DAE WON PRECISION MOLDING CO LTD,121
2178482,6000328120,G517,(주)케이씨코아,100
2178885,6000319960,,SARL LINA ANFEL,602
2179067,6000268678,G5020,IMPORTADORA JARA ROSALES JARDOSA S A,525
2179074,6000285590,C11,ETI GUMUS A S,275
2179107,6000327160,G5181,KEMPAL UNITED CORPORATION,165
2179126,6000326978,I6111,VIET TRUST SHIPPING CORPORATION (CONG TY CO PHAN VAN TAI BIEN VIET TIN),176
2179153,6000327816,G5181,BUMEN CITRA MANDIRI PT,136
2179166,2450122196,D1799,ALL ACCESS APPAREL INC,450
2179221,6000179108,D2951,SMART TECH ELECTRICAL APPLIANCES CO LTD,121
2179224,6000189420,G5143,DAE HAN HI LIGHT COMERCIO DE MATERIAIS ELETRICOS LTDA,511
2179232,6000319829,R921,GHAZLI YAZID  ,602
2179233,6000319831,G5152,BECHAREF YOUSEF ,602
2179265,3100007422,D181,세양물산(주),100
2179271,3100102591,D300,(주)아침기술,100
2179272,3100100790,D17,(주) 한가람,100
2179274,3100026733,D179,주식회사 효창,100
2179361,2525100511,D2529,PICKUEL S A   ,525
2179377,6000319097,,NEW KOREA FOOD SYSTEM CO LTD,140
2179461,3100012645,D321,(주)아큐텍,100
2179466,3100104141,D181,(주)현우통상,100
2179480,6000181257,G5143,(주)오아이씨코리아,100
2179526,6000322366,,INGENIERIA DE AIRE ACONDICIONADO S. DE R. (INAIRE),542
2179527,6000322381,D2729,(주)티티에스,100
2179537,2550102110,G5181,HERCON MAQUINARIA S A  DE C V,550
2179638,2151102294,D2731,SOGO STEEL CENTRE SDN BHD,151
2179642,2550103196,D2415,M&G POLIMEROS MEXICO S A DE C V ,550
2179644,2275101303,D369,DIZAYN TEKNIK PLASTIK BORU VE ELEMANLARI SANAYI VE TICARET A S,275
2179654,6000317205,D314,YINGLI ENERGY CHINA COMPANY LIMITED,121
2179678,2314100170,G511,K END K ELEKTRONIKS EAD(K AND K ELECTRONICS EAD),314
2179736,6000189686,D3430,ANDINA TRIM S A,517
2179756,6000323974,,ANGLO EASTERN SHIP MANAGEMENT (S) PTE LTD,171
2179845,6000256583,G5143,BELL TECHNOLOGY SPOL S R O,318
2180044,2450117930,G5141,EXCELHIGH INC(DRIVEN BY DESIGN/ GARMENT CENTRAL/ HI LINE DRESS SHIRTS),450
