,대상자번호,업종코드,대상자코드
4444619,6000189420,46432,511
4448083,6000357386,46800,321
4448936,6000941149,42311,450
4450083,6000940284,10402,115
4453565,6000938626,46521,275
4461200,6000962656,28429,355
4461722,2321100359,71520,321
4461754,6000949636,20302,410
4462111,6000270247,46510,307
4462216,6000948130,41225,221
4462303,2140102231,47599,140
4462461,6000958177,46800,314
4463116,2503102308,20129,503
4463146,6000394790,46592,358
4463179,6000945147,74100,171
4463821,6000730314,52999,117
4463938,6000860439,10220,121
4464268,6000582945,13104,511
4464363,6000272996,15190,558
4464431,6000412716,46800,520
4465389,6000950147,45211,550
4466380,6000944199,14499,325
4466485,6000945149,46592,275
4466569,6000951662,95211,321
4466825,2361102499,46799,361
4466954,2351100953,46442,351
4468620,6000967693,95310,410
4468688,6000964218,33110,450
4469598,6000875083,71531,450
4470439,6000946914,20432,367
4472471,6000948130,42311,221
4474318,6000961154,46699,255
4474644,6000949186,42201,450
4474751,6000438291,75320,360
4475619,2140104219,46594,140
4475701,6000955703,46311,151
4475912,6000601553,22222,280
4476136,6000962640,29299,332
4476156,6000973639,20421,618
4476236,2360103985,24199,360
4476245,6000291788,25933,360
4476803,6000940270,22211,176
4477200,6000371553,27329,121
4477299,6000395185,14192,355
4477414,6000499912,46539,511
4477547,6000972662,41225,645
4478498,6000230994,29176,136
4479896,6000940167,84120,610
4480012,2703100527,46329,703
4480034,6000901373,25913,550
4480122,6000959627,46742,450
4480215,6000965153,46721,151
4481298,6000946782,46799,117
4481497,6000956145,46539,550
4481627,6000961154,46532,255
4481726,6000802245,46532,350
4482202,6000976631,46329,516
4483048,6000954680,29210,121
4483211,6000870966,45219,220
4483268,2175100510,13320,175
4483441,6000973165,46739,690
4485009,6000194654,47219,325
4485046,6000962656,28422,355
4486329,6000881018,46311,176
4489266,6000951180,46739,220
4489325,6000956626,46594,220
4489381,6000643049,46739,223
4491089,6000961623,46594,121
4492641,6000960176,46599,175
4493046,6000245112,22231,560
4494100,6000964116,22232,557
4495431,6000480800,47214,450
4495547,6000949772,35200,651
4495866,6000969116,75999,352
4496001,6000327613,45219,136
4496816,6000049625,31201,220
4497302,2575100096,22211,575
4498462,6000956235,46532,351
4498579,6000904889,22232,255
4498835,6000972705,46329,121
4500463,6000814823,46105,121
4500602,6000941138,46799,171
4524624,6000940703,45219,355
4537282,6000113209,13999,511
4537356,6000135481,46510,645
4537612,6000193873,41111,180
4537764,6000219114,28111,657
4537889,6000994219,33110,321
4538091,2366100098,24191,366
4538185,6000142287,84111,367
4538429,6001021759,25991,180
4538712,6000194434,45110,560
4538862,6000177530,45211,366
4539195,6000202995,20499,560
4539330,6000982152,47129,130
4539407,6000081197,46611,351
4539433,6000117221,46533,361
4539465,2321101868,46742,321
4539946,6000195060,46510,511
4540623,6000082738,14191,450
4540968,6000328234,46419,255
4541112,6000155551,22250,136
4541169,6000199490,29299,171
4541312,6000193736,46800,370
4541463,6000254599,86101,367
4541681,6000322100,46105,230
4541858,6001031886,46742,280
4542305,6000175090,46411,511
4542338,6000165710,14199,135
4542362,6000151200,46510,355
4542474,6000206969,47121,701
4542891,2314100182,46739,314
4543062,6000979623,46443,361
4543578,6000171884,22211,121
4543587,6001008210,46441,275
4543650,6000168951,47320,450
4543777,6000180442,46800,130
4544263,6000904889,22231,255
4544361,6000360024,26421,332
4544424,6000110701,47111,370
4544788,6001026751,46532,255
4544958,6000194624,35200,355
4544978,6000192212,46441,120
4545119,6000194453,46331,351
4545398,6000827351,14199,360
4545613,6000979569,46800,602
4545668,6000012617,5200,350
4545992,2353100117,31111,353
4546057,6001017706,1123,120
4546077,6001022266,46105,503
4546134,6000169879,46800,130
4546244,6000191427,45211,580
4546948,6000097205,46419,280
4547530,6000191769,30310,511
4547585,6000189863,27401,220
4547629,2121103369,25111,121
4547770,6000241850,15190,511
4547807,6000251389,35111,121
4547825,6000243952,22211,503
4547847,6000229453,46411,450
4548006,2517100907,46510,517
4548183,6001029915,25119,176
4548576,6000895922,46799,121
4548689,6000158411,13213,361
4548710,6000156977,41229,176
4548759,6000160363,46800,130
4548799,6000197553,72121,255
4548871,6000204062,45120,530
4549038,6000221631,20111,135
4549357,6000563955,46203,135
4549377,6000402732,11209,511
4549393,6001014288,26120,450
4549579,6000128683,46441,176
4549595,6000146141,25111,136
4549850,6000856942,46799,220
4549956,6000156114,47111,360
4550069,6000175072,46411,511
4550090,6000180240,46539,355
4550139,6000223038,45211,176
4550167,2275102373,45211,275
4551149,6000152480,15110,121
4551311,6000188827,46521,645
4551541,6000240405,47430,511
4551855,6000995157,42209,280
4552016,6000112800,46411,361
4552021,6000116186,24199,511
4552057,6000134292,46621,355
4552509,6000172029,26410,630
4552586,6000203203,46510,136
4552600,6000188258,52101,361
4552835,6000234611,46800,356
4552868,6000250480,42201,355
4552893,6000224956,46800,361
4553009,6001031599,71531,450
4553310,6000150029,17110,176
4553825,6000179764,24131,511
4553895,6000202336,33999,176
4554018,6000245678,47121,121
4554021,6000252456,46311,165
4554609,6000148707,46800,353
4554670,6000130878,46621,355
4554989,6000156732,46510,151
4555248,6000245449,24311,511
4555282,6000244690,86101,367
4555288,6000242843,25991,560
4555380,6000233476,10791,151
4555676,6000842936,46329,235
4555684,6000904889,25991,255
4555686,6000987616,26299,176
4556368,6000173412,46733,511
4556412,6000149005,14199,165
4556481,6000048623,42110,275
4557557,2517100865,22211,517
4557667,2657101175,33999,657
4557780,2511103007,33999,511
4557901,2360102619,47411,360
4558086,2121101842,46329,121
4558647,6000713713,45211,530
4558710,2630100230,46510,630
4558879,2151101680,26511,151
4558971,2580100580,22111,580
4559575,6000879892,29199,220
4559594,6000187242,28302,450
4559910,6000871924,46313,140
4560072,2503100600,13213,503
4560095,2525100398,45211,525
4560354,2580100275,61210,580
4560473,2361101528,72111,361
4560615,6000981196,46441,165
4560798,6000574480,24312,517
4561237,2280101344,46800,280
4561261,2530100355,46621,530
4561569,6000972662,42311,645
4561604,6000999785,41229,333
4562962,2275102181,45211,275
4563108,6000018115,58221,151
4563739,6001017741,26323,121
4563782,2517101259,46105,517
4563901,2165101882,46510,165
4564254,2361101855,22250,361
4564378,6000015111,46800,306
4564623,6000989178,62021,165
4564801,6001015284,46799,171
4565001,6001030926,29299,360
4565494,2130104788,22211,130
4565704,6000982647,46799,353
4565786,6000989165,46594,558
4566099,6001020810,45211,527
4566624,6000308857,41229,360
4567023,6000978149,29162,275
4567561,2120101898,46311,120
4567578,2171102885,52921,171
4567653,2255101044,24121,255
4568146,2121112110,26299,121
4568636,6001022282,46493,151
4568834,2223100283,33999,223
4568850,2550102984,18121,550
4569032,2450111502,46510,450
4569324,2180102998,46521,180
4570189,2352100468,28201,352
4570305,2361101260,46521,361
4570377,6001004205,13229,351
4570415,2275102795,25929,275
4570431,2180101712,46510,180
4570885,6000998757,29294,121
4570979,6000991666,47919,450
4571411,2360102725,46539,360
4571597,6001000775,45301,275
4571633,2511103556,46510,511
4571694,2511104719,22250,511
4571784,2518100276,22250,518
4572148,6000852396,61220,136
4572466,2235100353,46691,235
4573617,6001027008,46699,136
4573816,2450118252,46510,450
4574090,2176101757,46510,176
4574153,2701102198,46800,701
4574176,2333100194,46621,333
4574588,6000998226,28429,121
4574864,6000653044,47711,410
4575094,2175100570,25111,175
4575183,2180101953,47320,180
4575197,2637100208,45211,637
4575207,2358100573,22299,358
4575564,6000050124,26521,360
4576114,6001028940,56199,410
4576415,2136103025,46800,136
4576467,2701101428,46539,701
4576519,2280101431,46331,280
4576772,6000042123,26521,360
4576794,6000036660,28111,511
4576976,6000320312,46742,450
4577951,6001009244,30320,550
4578245,6000979181,52991,165
4579205,6000283331,72129,136
4580894,6001009249,46799,151
4581817,6000430318,46799,690
4582217,6000512965,17124,525
4582433,6001007710,75999,450
4582868,6000245025,46413,171
4584220,6001018775,46532,165
4584871,6000977632,46329,690
4585570,6001004522,47129,332
4586889,6000998730,46699,450
4586904,6000543436,46419,511
4587470,6001002706,46800,332
4590109,6001013715,47129,366
4591521,6001006206,46311,140
4595984,6000579193,46594,691
4596772,6000986636,7121,255
4597658,6001008725,46329,121
4597713,6001012860,22299,275
4599502,6000185452,28111,176
4599511,6000395106,45219,117
4601173,6000982164,46799,275
4601698,6000981144,46599,275
4602266,2366100357,28301,366
4602905,2151101067,46521,151
4605275,6000982164,17129,275
4606346,6000985128,46799,171
4608340,2180101599,10309,180
4608600,2511104365,29229,511
4611881,6000996164,13992,220
4612254,2220100998,47611,220
4614502,6001022958,22211,602
4615228,6000845378,20499,550
4615439,2360101579,47416,360
4619539,6000854458,25913,121
4653390,6000425190,46791,275
4661226,6000281821,47111,180
4662654,6000358818,41111,351
4663586,6000308397,46800,171
4663663,6000324283,46621,355
4663977,6000364423,46510,136
4664728,6000421692,15129,176
4664825,6000303850,46800,645
4665015,6000360985,46411,325
4665164,6000357232,46521,511
4665165,6000357259,28111,511
4665971,6000312734,41121,450
4666027,6000309681,46800,275
4668277,6000318469,46521,136
4668357,6000324178,72121,151
4668409,6000357260,95121,511
4669532,6000324238,47320,180
4670914,6000359224,26299,121
4671011,6000365921,47320,136
4671854,6000279383,29161,275
4672304,6000128712,22211,135
4672973,6000306667,46521,511
4673448,6000365922,46800,136
4673486,2245100135,22250,245
4674164,6000283821,22111,121
4674283,6000163712,47811,511
4674511,6000175061,46411,511
4676552,6000290184,47320,136
4676594,6000295133,11201,176
4676614,6000346477,46510,355
4676771,6000370505,24132,255
4676774,2176102495,20423,176
4676949,6000365564,47320,136
4677677,6000277756,46721,516
4677716,6000291297,45219,618
4678851,6000293691,45211,544
4678939,6000346478,42411,355
4678998,6000357443,10712,618
4679322,6000281803,45211,557
4680123,6000242831,47520,511
4680209,6000257479,30121,361
4681380,6000271485,47320,176
4681955,6000326032,75999,511
4682300,6000325135,46539,176
4682369,6000250479,42201,355
4682535,6000277679,22211,176
4683075,6000319786,26299,121
4683430,6000323547,46521,645
4684064,6000309904,58222,360
4684733,2135103866,22211,135
4684929,6000276220,46539,176
4685947,6000251837,46800,367
4686201,6000278580,22232,135
4686479,6000083725,22250,701
4686880,6000314764,95111,165
4688319,6000168710,46800,176
4688326,6000196576,46510,530
4688395,6000262218,47320,645
4688433,6000260189,47320,352
4688758,6000318497,30399,366
4689467,6000245657,42201,355
4689573,6000268184,47320,511
4689576,6000263800,46411,450
4690566,6000250451,46510,667
4690710,2136101030,24221,136
4691833,6000171937,22211,550
4691902,6000266703,25111,121
4691909,2121104364,26299,121
4692901,6000235197,45211,525
4693051,6000266350,46800,140
4694114,6000253567,96999,135
4694142,6000239887,45211,176
4695349,6000267974,15129,176
4695899,2121107890,46522,121
4695974,6000290615,24132,657
4696482,6000245655,42201,355
4697718,6000171910,33999,151
4697799,6000276791,46491,651
4698253,6001061407,46594,121
4698296,6001065884,46539,136
4698704,2560100735,22231,560
4698937,6001017741,26299,121
4699236,6000903012,46599,136
4699437,6001046885,95310,165
4699707,6001067881,75320,250
4699964,6001070382,46539,275
4700020,6001052469,18119,694
4700191,6001043916,46539,180
4700247,6001035929,24121,176
4700426,6001039365,46799,327
4701005,6001070384,45301,645
4701382,6001037462,10799,121
4701695,6001042476,46532,235
4702145,6001066041,46599,645
4702207,6001066904,46311,120
4702213,6001066973,13229,121
4702245,6001065375,46521,450
4702777,6001046957,26299,121
4702893,6000036638,28909,220
4703053,6000883888,46594,550
4703265,6000715814,17902,351
4703616,2220101113,46531,220
4703667,6001057958,22299,325
4703886,6001071973,45211,527
4704105,6001038467,46510,280
4704174,6000157019,46443,130
4704673,6000910385,22213,220
4704714,6001063921,46592,154
4705047,6001058977,46331,605
4705104,6001074383,47213,334
4705279,6001037371,45219,355
4705835,6000878914,28301,220
4706108,6001067023,45219,525
4706240,6001070921,58221,450
4706612,2121108949,29199,121
4707202,6000321508,46539,171
4707711,6001066971,46201,627
4707769,6001075405,45219,220
4708226,6001041881,25991,180
4708263,6001034372,46721,560
4708429,6001047883,29199,630
4711214,6001061511,47830,180
4711430,6001069378,42201,657
4711511,2509100051,66199,509
4712088,6001037445,47190,550
4712346,6001047381,46532,250
4712849,6001075416,63999,280
4712991,6000233249,46451,450
4714092,6001067020,30320,550
4714336,6000608102,20499,176
4714809,6000326142,50112,339
4714910,6001042418,22299,332
4715055,6001046964,46521,307
4715569,6001076388,50112,361
4715591,6001071976,30320,525
4715598,6001078957,45219,450
4715901,6001041513,46800,332
4716086,6000861927,46102,135
4716127,6001042414,22299,176
4717394,6000889979,46419,135
4717838,6000202000,22250,280
4717982,6000110699,46419,525
4718968,6001063382,45219,618
4718974,6001060379,42311,136
4719461,6000365379,58221,255
4720149,6000385112,24191,280
4720185,6001063024,27199,618
4720606,6000391642,46733,341
4720952,2240100239,46532,240
4721206,6001055903,20421,503
4721964,6001035410,26410,450
4722491,6001053405,46329,627
4723545,6001036401,71520,250
4724072,6001063932,46739,332
4724672,6000393173,25119,517
4724717,6000890482,46733,618
4724923,6001036431,46109,121
4727280,6000747386,42311,450
4727402,6000995628,47213,140
4727454,6000160104,1122,121
4728064,6001000775,46799,275
4729126,6001055379,46799,332
4729271,6001063931,13221,135
4730626,6001063422,46592,180
4730680,6001062482,26299,121
4730722,6001062930,46202,450
4731615,2360100391,46499,360
4732701,6001034410,75999,360
4733406,6001063025,10502,180
4733488,6001059447,46800,280
4733528,6001066381,46521,557
4733737,6001072896,25992,220
4735039,2450113680,26329,450
4735150,6000275995,23121,280
4735585,6001032921,17909,560
4738335,6001049886,46742,255
4738838,6001064408,46599,280
4740618,6001054876,16211,176
4741390,6000868397,20423,332
4741958,6001059447,75999,280
4745478,6000319691,46594,450
4748493,6000250487,29111,121
4750139,6000880442,47419,255
4754211,6000863941,47411,325
4754688,6000269053,45211,511
4755508,6000474828,20129,176
4756495,6001063396,46510,135
4759770,6000194626,29119,355
4761066,6000844957,46712,450
4762293,6000844942,62090,220
4763288,6000874974,46621,280
4765912,6000863886,46329,450
4770895,6000850455,26529,121
4772288,6000878914,28302,220
4772914,6000850887,46329,121
4773004,6000881047,46594,121
4775805,6000893376,46591,355
4776646,6000857417,29175,275
4776688,6000886890,14194,511
4777728,6000868457,31111,339
4779167,6000592996,22299,135
4779186,6001091917,46611,280
4779365,2171102885,52929,171
4780502,2332101297,22299,332
4780512,2360102717,30399,360
4780928,6001098904,32012,618
4781982,6000261548,46799,321
4782724,2450121971,46413,450
4782737,2360100505,20499,360
4783245,6001087946,47320,511
4783575,6000796817,75999,450
4783591,2121109974,30122,121
4783612,6000883884,45219,280
4783692,6000931633,46622,220
4783942,6001078907,46319,367
4784991,6000375929,41223,130
4785231,6000996164,20501,220
4785389,6001095969,46311,176
4786608,2255101671,32012,255
4786884,6001084872,46594,511
4786972,6001101406,46532,136
4787699,6001110891,46313,410
4788263,6001092947,46599,280
4788279,6001082922,46441,130
4788493,6000730925,46733,121
4789233,6001108868,25119,332
4790264,6001099942,28302,121
4790775,6001105466,46333,150
4791435,2121111171,29199,121
4791573,6001089516,46699,235
4791907,6001105488,25913,121
4793159,6001088883,42311,353
4793412,6001100868,23321,135
4793441,6001105369,20499,135
4794395,6001100871,17909,117
4794517,6000923773,22299,176
4794864,6001065884,42202,136
4794868,6001082204,45211,530
4794944,6001097918,46313,605
4796207,6001081970,46592,121
4796964,6001111409,46599,135
4797904,6001080886,84120,334
4797910,6001082305,22211,135
4797937,6001089969,45219,525
4799485,6001092923,45110,516
4801189,6000427232,46329,121
4801204,6001087951,95122,511
