,상품분류코드,상품분류명,상품분류그룹코드,상품분류그룹명
2648,2825903010,과산화니켈,3,무기 및 유기화학제품
2649,2825903090,기타,3,무기 및 유기화학제품
2650,2825909000,기타,3,무기 및 유기화학제품
2651,2826,플루오르화물과 플루오르화규산염·플로오르화알루미늄산염 및 기타 플루오르착염,3,무기 및 유기화학제품
2652,28261,1. 플루오르화물,3,무기 및 유기화학제품
2653,282611,가. 플루오르화암모늄 또는 플루오르화나트륨,3,무기 및 유기화학제품
2654,28261110,(1) 플루오르화암모늄,3,무기 및 유기화학제품
2655,2826111010,(가) 반도체 제조용의 것,3,무기 및 유기화학제품
2656,2826111090,(나) 기타,3,무기 및 유기화학제품
2657,2826112000,(2) 산성 플루오르화암모늄,3,무기 및 유기화학제품
2658,28261130,(3) 플루오르화나트륨,3,무기 및 유기화학제품
2659,2826113010,산성플루오르화나트륨,3,무기 및 유기화학제품
2660,2826113090,기타,3,무기 및 유기화학제품
2661,282612,나. 플루오르화알루미늄,3,무기 및 유기화학제품
2662,2826120000,나. 플루오르화알루미늄,3,무기 및 유기화학제품
2663,282619,다. 기 타,3,무기 및 유기화학제품
2664,2826191000,플루오르화칼슘,3,무기 및 유기화학제품
2665,2826192000,플루오르화안티몬,3,무기 및 유기화학제품
2666,28261930,플루오르화칼륨,3,무기 및 유기화학제품
2667,2826193010,산성플루오르화칼륨,3,무기 및 유기화학제품
2668,2826193090,기타,3,무기 및 유기화학제품
2669,2826194000,플루오르화암모늄 또는 플루오르화나트륨,3,무기 및 유기화학제품
2670,2826195000,텅스텐 헥사플루오라이드(WF6),3,무기 및 유기화학제품
2671,2826199000,기타,3,무기 및 유기화학제품
2672,282620,2. 플루오르화규산나트륨 또는 플루오르화규산칼륨,3,무기 및 유기화학제품
2673,2826201000,플루오르화규산나트륨,3,무기 및 유기화학제품
2674,2826202000,플루오르화규산칼륨,3,무기 및 유기화학제품
2675,282630,3. 육플루오르화알루미늄산나트륨(인조빙정석),3,무기 및 유기화학제품
2676,2826300000,3. 육플루오르화알루미늄산나트륨(인조빙정석),3,무기 및 유기화학제품
2677,282690,4. 기 타,3,무기 및 유기화학제품
2678,2826901000,인조치올라이트,3,무기 및 유기화학제품
2679,2826902000,플루오르화규산칼슘,3,무기 및 유기화학제품
2680,2826903000,플루오르화붕산염,3,무기 및 유기화학제품
2681,2826904000,플루오르화인산염,3,무기 및 유기화학제품
2682,2826905000,플루오르화황산염,3,무기 및 유기화학제품
2683,2826906000,플루오르화규산나트륨 또는 플루오르화규산칼륨,3,무기 및 유기화학제품
2684,2826909000,기타,3,무기 및 유기화학제품
2685,2827,염화물·산화염화물·수산화염화물·브롬화물·산화브롬화물 및 요드화물·산화요드화물,3,무기 및 유기화학제품
2686,282710,염화암모늄,3,무기 및 유기화학제품
2687,2827100000,염화암모늄,3,무기 및 유기화학제품
2688,282720,염화칼슘,3,무기 및 유기화학제품
2689,2827200000,염화칼슘,3,무기 및 유기화학제품
2690,28273,기타 염화물,3,무기 및 유기화학제품
2691,282731,마그네슘 염화물,3,무기 및 유기화학제품
2692,2827310000,마그네슘 염화물,3,무기 및 유기화학제품
2693,282732,알루미늄 염화물,3,무기 및 유기화학제품
2694,2827320000,알루미늄 염화물,3,무기 및 유기화학제품
2695,282733,철염화물,3,무기 및 유기화학제품
2696,2827330000,철염화물,3,무기 및 유기화학제품
2697,282734,코발트염화물,3,무기 및 유기화학제품
2698,2827340000,코발트염화물,3,무기 및 유기화학제품
2699,282735,니켈염화물,3,무기 및 유기화학제품
2700,2827350000,니켈염화물,3,무기 및 유기화학제품
2701,282736,아연염화물,3,무기 및 유기화학제품
2702,2827360000,아연염화물,3,무기 및 유기화학제품
2703,282739,기 타,3,무기 및 유기화학제품
2704,2827391000,동염화물,3,무기 및 유기화학제품
2705,2827392000,수은염화물,3,무기 및 유기화학제품
2706,2827399000,기타,3,무기 및 유기화학제품
2707,28274,산화염화물 및 수산화염화물,3,무기 및 유기화학제품
2708,282741,산화염화동과 수산화염화동,3,무기 및 유기화학제품
2709,2827411000,산화염화동,3,무기 및 유기화학제품
2710,28274120,수산화염화동,3,무기 및 유기화학제품
2711,2827412000,수산화염화동,3,무기 및 유기화학제품
2712,2827412010,농약원제의 것(?농약관리법?에 따라 등록된 것에 한한다),3,무기 및 유기화학제품
2713,2827412090,기타,3,무기 및 유기화학제품
2714,282749,기 타,3,무기 및 유기화학제품
2715,2827491000,산화염화물,3,무기 및 유기화학제품
2716,2827492000,수산화염화물,3,무기 및 유기화학제품
2717,28275,브롬화물과 산화브롬화물,3,무기 및 유기화학제품
2718,282751,브롬화나트륨 또는 브롬화칼륨,3,무기 및 유기화학제품
2719,2827511000,브롬화나트륨,3,무기 및 유기화학제품
2720,2827512000,브롬화칼륨,3,무기 및 유기화학제품
2721,282759,기 타,3,무기 및 유기화학제품
2722,2827590000,"기타
",3,무기 및 유기화학제품
2723,2827591000,브롬화칼슘,3,무기 및 유기화학제품
2724,2827599000,기타,3,무기 및 유기화학제품
2725,282760,요드화합물과 산화요드화물,3,무기 및 유기화학제품
2726,2827601000,산화요드화물,3,무기 및 유기화학제품
2727,28276090,기 타,3,무기 및 유기화학제품
2728,2827609010,요드화칼륨,3,무기 및 유기화학제품
2729,2827609090,기타,3,무기 및 유기화학제품
2730,2828,하이포아염소산염·상관습상의 하이포아염소산칼슘·아염소산염 및 하이포아브롬산염,3,무기 및 유기화학제품
2731,282810,상관례상의 하이포아염소산칼슘과 기타 하이포아염소산칼슘,3,무기 및 유기화학제품
2732,2828100000,상관례상의 하이포아염소산칼슘과 기타 하이포아염소산칼슘,3,무기 및 유기화학제품
2733,282890,기 타,3,무기 및 유기화학제품
2734,28289010,하이포아염소산염,3,무기 및 유기화학제품
2735,2828901000,"아염소산나트륨
",3,무기 및 유기화학제품
2736,2828901010,하이포아염소산나트륨,3,무기 및 유기화학제품
2737,2828901020,하이포아염소산칼륨,3,무기 및 유기화학제품
2738,2828901090,기타,3,무기 및 유기화학제품
2739,28289020,아염소산염,3,무기 및 유기화학제품
2740,2828902010,아염소산나트륨,3,무기 및 유기화학제품
2741,2828902020,아염소산알루미늄,3,무기 및 유기화학제품
2742,2828902090,기타,3,무기 및 유기화학제품
2743,2828903000,하이포아브롬산염,3,무기 및 유기화학제품
2744,2828909000,"기타
",3,무기 및 유기화학제품
2745,2829,염소산염과 과염소산염·브롬산염과 과브롬산염 및 요드산염과 과요드산염,3,무기 및 유기화학제품
2746,28291,1. 염소산염,3,무기 및 유기화학제품
2747,282911,가. 염소산나트륨,3,무기 및 유기화학제품
2748,2829110000,가. 염소산나트륨,3,무기 및 유기화학제품
2749,282919,나. 기 타,3,무기 및 유기화학제품
2750,2829190000,"기타
",3,무기 및 유기화학제품
2751,2829191000,염소산칼륨,3,무기 및 유기화학제품
2752,2829192000,염소산바륨,3,무기 및 유기화학제품
2753,2829199000,기타,3,무기 및 유기화학제품
2754,282990,2. 기 타,3,무기 및 유기화학제품
2755,28299010,과염소산염,3,무기 및 유기화학제품
2756,2829901000,"과염소산암모늄
",3,무기 및 유기화학제품
2757,2829901010,과염소산나트륨,3,무기 및 유기화학제품
2758,2829901020,과염소산암모늄,3,무기 및 유기화학제품
2759,2829901090,기타,3,무기 및 유기화학제품
2760,28299020,브롬산염과 과브롬산염·요드산염과 과요오드산염,3,무기 및 유기화학제품
2761,2829902010,브롬산염,3,무기 및 유기화학제품
2762,2829902020,과브롬산염,3,무기 및 유기화학제품
2763,2829902030,요오드산염,3,무기 및 유기화학제품
2764,2829902040,과요오드산염,3,무기 및 유기화학제품
2765,2829909000,"기타
",3,무기 및 유기화학제품
2766,2830,황화물과 폴리황화물,3,무기 및 유기화학제품
2767,283010,황화나트륨,3,무기 및 유기화학제품
2768,2830101000,황화수소나트륨,3,무기 및 유기화학제품
2769,2830109000,기타,3,무기 및 유기화학제품
2770,283020,황화아연,3,무기 및 유기화학제품
2771,2830200000,황화아연,3,무기 및 유기화학제품
2772,283030,황화카드뮴,3,무기 및 유기화학제품
2773,2830300000,황화카드뮴,3,무기 및 유기화학제품
2774,283090,기 타,3,무기 및 유기화학제품
2775,2830901000,황화물,3,무기 및 유기화학제품
2776,2830902000,폴리황화물,3,무기 및 유기화학제품
2777,2831,아이티온산염과 술폭실산염,3,무기 및 유기화학제품
2778,283110,아이티온산나트륨 및 술폭실산나트륨,3,무기 및 유기화학제품
2779,2831101000,아이티온산나트륨,3,무기 및 유기화학제품
2780,2831102000,술폭실산나트륨(포름알데히드 술폭실산나트륨),3,무기 및 유기화학제품
2781,283190,기 타,3,무기 및 유기화학제품
2782,2831900000,"기타
",3,무기 및 유기화학제품
2783,2831901000,아이티온산염,3,무기 및 유기화학제품
2784,2831902000,술폭실산염,3,무기 및 유기화학제품
2785,2832,아황산염과 티오황산염,3,무기 및 유기화학제품
2786,283210,아황산나트륨,3,무기 및 유기화학제품
2787,2832100000,"아황산나트륨
",3,무기 및 유기화학제품
2788,2832101000,아황산수소나트륨,3,무기 및 유기화학제품
2789,2832109000,기타,3,무기 및 유기화학제품
2790,283220,기타 아황산염,3,무기 및 유기화학제품
2791,2832200000,"그 밖의 아황산염
",3,무기 및 유기화학제품
2792,2832201000,아황산 암모늄,3,무기 및 유기화학제품
2793,2832202000,아황산 칼륨,3,무기 및 유기화학제품
2794,2832203000,아황산 칼슘,3,무기 및 유기화학제품
2795,2832209000,기타,3,무기 및 유기화학제품
2796,283230,티오황산염,3,무기 및 유기화학제품
2797,2832301000,티오황산 암모늄,3,무기 및 유기화학제품
2798,2832302000,티오황산 나트륨,3,무기 및 유기화학제품
2799,2832303000,티오황산 칼륨,3,무기 및 유기화학제품
2800,2832309000,기타,3,무기 및 유기화학제품
2801,2833,황산염·명반과 과산화황산염,3,무기 및 유기화학제품
2802,28331,황산나트륨,3,무기 및 유기화학제품
2803,283311,황산이나트륨,3,무기 및 유기화학제품
2804,2833110000,황산이나트륨,3,무기 및 유기화학제품
2805,283319,기 타,3,무기 및 유기화학제품
2806,2833190000,"기타
",3,무기 및 유기화학제품
2807,2833191000,황산수소나트륨,3,무기 및 유기화학제품
2808,2833192000,이황산이나트륨,3,무기 및 유기화학제품
2809,2833199000,기타,3,무기 및 유기화학제품
2810,28332,기타 황산염,3,무기 및 유기화학제품
2811,283321,황산마그네슘,3,무기 및 유기화학제품
2812,2833210000,황산마그네슘,3,무기 및 유기화학제품
2813,283322,황산알루미늄,3,무기 및 유기화학제품
2814,2833220000,황산알루미늄,3,무기 및 유기화학제품
2815,2833221000,"이차전지 제조용
",3,무기 및 유기화학제품
2816,2833229000,"기타
",3,무기 및 유기화학제품
2817,283323,황산크롬,3,무기 및 유기화학제품
2818,2833230000,황산크롬,3,무기 및 유기화학제품
2819,283324,황산니켈,3,무기 및 유기화학제품
2820,2833240000,황산니켈,3,무기 및 유기화학제품
2821,283325,황산동,3,무기 및 유기화학제품
2822,2833250000,황산동,3,무기 및 유기화학제품
2823,2833251000,농약원제의 것(?농약관리법?에 따라 등록된 것에 한한다),3,무기 및 유기화학제품
2824,2833259000,기타,3,무기 및 유기화학제품
2825,283326,황산아연,3,무기 및 유기화학제품
2826,2833260000,황산아연,3,무기 및 유기화학제품
2827,283327,황산바륨,3,무기 및 유기화학제품
2828,2833270000,황산바륨,3,무기 및 유기화학제품
2829,283329,기 타,3,무기 및 유기화학제품
2830,2833291000,황산철,3,무기 및 유기화학제품
2831,28332920,"황산코발트
",3,무기 및 유기화학제품
2832,2833292010,이차전지 제조용,3,무기 및 유기화학제품
2833,2833292090,"기타
",3,무기 및 유기화학제품
2834,28332930,"황산망간
",3,무기 및 유기화학제품
2835,2833293010,"이차전지 제조용
",3,무기 및 유기화학제품
2836,2833293090,기타(황산염.명반.과산화황산염),3,무기 및 유기화학제품
2837,2833299000,기타,3,무기 및 유기화학제품
2838,283330,명반,3,무기 및 유기화학제품
2839,2833300000,명반,3,무기 및 유기화학제품
2840,283340,과산화황산염,3,무기 및 유기화학제품
2841,2833401000,과황산암모늄,3,무기 및 유기화학제품
2842,2833402000,과황산나트륨,3,무기 및 유기화학제품
2843,2833403000,과황산칼슘,3,무기 및 유기화학제품
2844,2833409000,기타,3,무기 및 유기화학제품
2845,2834,아질산염과 질산염,3,무기 및 유기화학제품
2846,283410,1. 아질산염,3,무기 및 유기화학제품
2847,2834100000,"아질산염
",3,무기 및 유기화학제품
2848,2834101000,가. 아질산나트륨,3,무기 및 유기화학제품
2849,2834109000,나. 기타,3,무기 및 유기화학제품
2850,28342,2. 질산염,3,무기 및 유기화학제품
2851,283421,질산칼륨,3,무기 및 유기화학제품
2852,2834210000,질산칼륨,3,무기 및 유기화학제품
2853,283429,기 타,3,무기 및 유기화학제품
2854,2834291000,질산바륨,3,무기 및 유기화학제품
2855,2834299000,기타,3,무기 및 유기화학제품
2856,2835,포스피네이트·포스포네이트·인산염 및 폴리인산염,3,무기 및 유기화학제품
2857,283510,포스피네이트및 포스포네이트,3,무기 및 유기화학제품
2858,28351010,하이포아인산염,3,무기 및 유기화학제품
2859,2835101000,"하이포아인산나트륨
",3,무기 및 유기화학제품
2860,2835101010,하이포아인산나트륨,3,무기 및 유기화학제품
2861,2835101020,하이포아인산칼슘,3,무기 및 유기화학제품
2862,2835101090,기타,3,무기 및 유기화학제품
2863,2835102000,아인산염,3,무기 및 유기화학제품
2864,2835109000,"기타
",3,무기 및 유기화학제품
